symbol,date,recommendation,combined,intrinsicv_value,market_price,pe_ratio,rsi,macd_signal,bollinger_signal,trend_signal,fundamental_signal,risk_signal,dividiend_signal,score
ACFN,9/20/2024,HOLD,HOLD,0,9.550000190734863,53.055553,,BUY,HOLD,downward,SELL,BUY,HOLD,0
DKILF,9/20/2024,HOLD,HOLD,0,125.87999725341797,21.628864,,BUY,HOLD,downward,SELL,BUY,HOLD,0
EBC,9/20/2024,HOLD,HOLD,0,16.899999618530273,17.070707,,BUY,HOLD,downward,SELL,BUY,HOLD,0
ROIC,9/20/2024,SELL,SELL,0,15.720000267028809,58.22222,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
FFLO,9/20/2024,SELL,SELL,0,0.30000001192092896,15.000001,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
QPRC,9/20/2024,SELL,SELL,0,0.13009999692440033,0.14141303,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
DCBO,9/20/2024,HOLD,HOLD,0,46.56999969482422,87.86793,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CENT,9/20/2024,SELL,SELL,0,38.09000015258789,17.552996,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
TILE,9/20/2024,SELL,SELL,0,18.969999313354492,16.787611,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
AZNCF,9/20/2024,HOLD,HOLD,0,155.13999938964844,37.564163,,BUY,HOLD,downward,SELL,BUY,HOLD,0
MSSA,9/20/2024,HOLD,HOLD,0,11.399999618530273,20,,BUY,HOLD,downward,SELL,BUY,HOLD,0
APXI,9/20/2024,SELL,SELL,0,11.640000343322754,33.257145,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
CAKE,9/20/2024,HOLD,HOLD,0,38.72999954223633,16.137499,,BUY,HOLD,downward,SELL,BUY,HOLD,0
TRIN,9/20/2024,HOLD,HOLD,0,14.119999885559082,8.506024,,BUY,HOLD,downward,SELL,BUY,HOLD,0
PLBC,9/20/2024,HOLD,HOLD,0,40.74000168,8.4875,,BUY,HOLD,downward,SELL,BUY,HOLD,0
IPAR,9/20/2024,HOLD,HOLD,0,119.48999786376953,27.21868,,BUY,HOLD,downward,SELL,BUY,HOLD,0
STX,9/20/2024,HOLD,HOLD,0,104.73999786376953,66.29114,,BUY,HOLD,downward,SELL,BUY,HOLD,0
MMTRS,9/20/2024,HOLD,HOLD,0,36,14.0625,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BNPQF,9/20/2024,SELL,SELL,0,69.31999969482422,7.6008773,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
JVSA,9/20/2024,HOLD,HOLD,0,10.329999923706055,114.77777,,BUY,HOLD,downward,SELL,BUY,HOLD,0
PPERF,9/20/2024,HOLD,HOLD,0,0.48249998688697815,12.0625,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BYCBF,9/20/2024,HOLD,HOLD,0,1761,28.56911,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CFSB,9/20/2024,SELL,SELL,0,6.71999979,672,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
TRSG,9/20/2024,HOLD,HOLD,0,2.7699999809265137,39.571426,,BUY,HOLD,downward,SELL,BUY,HOLD,0
UEPEM,9/20/2024,SELL,SELL,0,69,13.521458,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
VLYPP,9/20/2024,HOLD,HOLD,0,24.639999389648438,22.198196,,BUY,HOLD,downward,SELL,BUY,HOLD,0
FNMAK,9/20/2024,SELL,SELL,0,6.119999885559082,874.28564,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
THPTF,9/20/2024,SELL,SELL,0,19.75,31.85484,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
SAIA,9/20/2024,HOLD,HOLD,0,436.7799987792969,30.802538,,BUY,HOLD,downward,SELL,BUY,HOLD,0
VNO-PL,9/20/2024,HOLD,HOLD,0,19.15999984741211,29.751553,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CRF,9/20/2024,HOLD,HOLD,0,7.860000133514404,5.822222,,BUY,HOLD,downward,SELL,BUY,HOLD,0
PBBK,9/20/2024,HOLD,HOLD,0,15.75,23.507462,,BUY,HOLD,downward,SELL,BUY,HOLD,0
WING,9/20/2024,HOLD,HOLD,0,419.8999938964844,131.6301,,BUY,HOLD,downward,SELL,BUY,HOLD,0
LAKE,9/20/2024,SELL,SELL,0,20.229999542236328,77.80769,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
PLXS,9/20/2024,HOLD,HOLD,0,131.02999877929688,33.005035,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BYU,9/20/2024,SELL,SELL,0,1.0099999904632568,0.6011905,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
MNDY,9/20/2024,HOLD,HOLD,0,280.1700134277344,345.88892,,BUY,HOLD,downward,SELL,BUY,HOLD,0
WOPEF,9/20/2024,HOLD,HOLD,0,16.770000457763672,17.28866,,BUY,HOLD,downward,SELL,BUY,HOLD,0
FRT-PC,9/20/2024,HOLD,HOLD,0,23.12999916,7.038953,,BUY,HOLD,downward,SELL,BUY,HOLD,0
FFBW,9/20/2024,HOLD,HOLD,0,14,41.17647,,BUY,HOLD,downward,SELL,BUY,HOLD,0
VYNE,9/20/2024,HOLD,HOLD,0,1.9900000095367432,1.1569767,,BUY,HOLD,downward,SELL,BUY,HOLD,0
FNCTF,9/20/2024,SELL,SELL,0,11.550000190734863,13.430233,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
HCSG,9/20/2024,HOLD,HOLD,0,11.350000381469727,26.39535,,BUY,HOLD,downward,SELL,BUY,HOLD,0
MARA,9/20/2024,SELL,SELL,0,15.539999961853027,17.266666,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
SPEC,9/20/2024,SELL,SELL,0,0.10199999809265137,0.06891891,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
CILJF,9/20/2024,HOLD,HOLD,0,1.5399999618530273,12.833333,,BUY,HOLD,downward,SELL,BUY,HOLD,0
NAVI,9/20/2024,HOLD,HOLD,0,15.869999885559082,11.097902,,BUY,HOLD,downward,SELL,BUY,HOLD,0
AMJT,9/20/2024,SELL,SELL,0,1.7000000476837158,170.00002,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
PBR-A,9/20/2024,SELL,SELL,0,13.069999694824219,5.270161,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
BMYMP,9/20/2024,SELL,SELL,0,735.5,3268.889,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
EA,9/20/2024,SELL,SELL,0,139.5500030517578,32.758213,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
HRMY,9/20/2024,HOLD,HOLD,0,39.290000915527344,20.148718,,BUY,HOLD,downward,SELL,BUY,HOLD,0
IART,9/20/2024,HOLD,HOLD,0,17.399999618530273,60,,BUY,HOLD,downward,SELL,BUY,HOLD,0
LKNCY,9/20/2024,HOLD,HOLD,0,19.329999923706055,21.241758,,BUY,HOLD,downward,SELL,BUY,HOLD,0
NSIT,9/20/2024,HOLD,HOLD,0,213.83999633789062,26.597015,,BUY,HOLD,downward,SELL,BUY,HOLD,0
AZTR,9/20/2024,HOLD,HOLD,0,0.550000012,0.005956894,,BUY,HOLD,downward,SELL,BUY,HOLD,0
LFUS,9/20/2024,HOLD,HOLD,0,260.5,33.569588,,BUY,HOLD,downward,SELL,BUY,HOLD,0
OSPN,9/20/2024,SELL,SELL,0,16.229999542236328,37.744183,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
YORW,9/20/2024,SELL,SELL,0,37.93000030517578,23.70625,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
ATEK,9/20/2024,HOLD,HOLD,0,11.319999694824219,141.5,,BUY,HOLD,downward,SELL,BUY,HOLD,0
OSIS,9/20/2024,HOLD,HOLD,0,145.52000427246094,19.718157,,BUY,HOLD,downward,SELL,BUY,HOLD,0
GSBC,9/20/2024,HOLD,HOLD,0,59.49000168,11.898001,,BUY,HOLD,downward,SELL,BUY,HOLD,0
GWRS,9/20/2024,SELL,SELL,0,12.739999771118164,50.96,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
CBFV,9/20/2024,HOLD,HOLD,0,29.389999389648438,6.7100453,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CMPR,9/20/2024,HOLD,HOLD,0,84.68000030517578,13.169518,,BUY,HOLD,downward,SELL,BUY,HOLD,0
DSWL,9/20/2024,HOLD,HOLD,0,2.549999952316284,5.3125,,BUY,HOLD,downward,SELL,BUY,HOLD,0
DDI,9/20/2024,HOLD,HOLD,0,13.40999984741211,5.706383,,BUY,HOLD,downward,SELL,BUY,HOLD,0
USCB,9/20/2024,HOLD,HOLD,0,15.399999618530273,17.5,,BUY,HOLD,downward,SELL,BUY,HOLD,0
ORRF,9/20/2024,HOLD,HOLD,0,35.54999923706055,11.285714,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SSMXY,9/20/2024,HOLD,HOLD,0,19.700000762939453,33.96552,,BUY,HOLD,downward,SELL,BUY,HOLD,0
TTD,9/20/2024,HOLD,HOLD,0,109.51000213623047,214.7255,,BUY,HOLD,downward,SELL,BUY,HOLD,0
AVT,9/20/2024,HOLD,HOLD,0,52.79999923706055,9.723757,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CJPRY,9/20/2024,SELL,SELL,0,11.460000038146973,7.7959185,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
CPRT,9/20/2024,HOLD,HOLD,0,51.439998626708984,36.742855,,BUY,HOLD,downward,SELL,BUY,HOLD,0
DXLG,9/20/2024,SELL,SELL,0,2.809999942779541,11.24,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MTSI,9/20/2024,HOLD,HOLD,0,103.69999694824219,104.74747,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SEIC,9/20/2024,HOLD,HOLD,0,68.09999847,17.827225,,BUY,HOLD,downward,SELL,BUY,HOLD,0
PLAB,9/20/2024,HOLD,HOLD,0,23.37000084,10.295155,,BUY,HOLD,downward,SELL,BUY,HOLD,0
FBIZ,9/20/2024,HOLD,HOLD,0,44.91999816894531,9.829321,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BRKL,9/20/2024,HOLD,HOLD,0,10.31000042,11.988373,,BUY,HOLD,downward,SELL,BUY,HOLD,0
TOELY,9/20/2024,SELL,SELL,0,84.83999633789062,26.429905,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
EBMT,9/20/2024,HOLD,HOLD,0,15.850000381469727,14.675925,,BUY,HOLD,downward,SELL,BUY,HOLD,0
MRX,9/20/2024,SELL,SELL,0,23.34000015258789,11.009435,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
YKLTY,9/20/2024,HOLD,HOLD,0,11.93999958,20.237288,,BUY,HOLD,downward,SELL,BUY,HOLD,0
NVAC,9/20/2024,HOLD,HOLD,0,11.699999809265137,97.5,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BTCS,9/20/2024,HOLD,HOLD,0,1.2400000095367432,2.0327868,,BUY,HOLD,downward,SELL,BUY,HOLD,0
FIBK,9/20/2024,HOLD,HOLD,0,30.979999542236328,12.696721,,BUY,HOLD,downward,SELL,BUY,HOLD,0
LWAY,9/20/2024,SELL,SELL,0,21.239999771118164,23.6,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
RBCN,9/20/2024,SELL,SELL,0,1.25,6.5789475,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
GRF,9/20/2024,SELL,SELL,0,9.710000038146973,7.768,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
STT-PG,9/20/2024,SELL,SELL,0,24.860000610351562,3.3703907,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
DIT,9/20/2024,SELL,SELL,0,144,14.385614,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
NWSA,9/20/2024,HOLD,HOLD,0,26.34000015258789,57.260868,,BUY,HOLD,downward,SELL,BUY,HOLD,0
GAU,9/20/2024,SELL,SELL,0,1.4900000095367432,29.8,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
NIVF,9/20/2024,SELL,SELL,0,0.6470000147819519,64.700005,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
EWCZ,9/20/2024,HOLD,HOLD,0,7.039999961853027,27.076923,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BLEU,9/20/2024,HOLD,HOLD,0,10.920000076293945,136.5,,BUY,HOLD,downward,SELL,BUY,HOLD,0
ASMLF,9/20/2024,HOLD,HOLD,0,841.1900024414062,44.249866,,BUY,HOLD,downward,SELL,BUY,HOLD,0
HFWA,9/20/2024,HOLD,HOLD,0,22.280000686645508,17.68254,,BUY,HOLD,downward,SELL,BUY,HOLD,0
KGEI,9/20/2024,HOLD,HOLD,0,3.2699999809265137,8.175,,BUY,HOLD,downward,SELL,BUY,HOLD,0
TWO-PA,9/20/2024,SELL,SELL,0,24.889999389648438,45.172413,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
CELH,9/20/2024,HOLD,HOLD,0,33.16999816894531,32.841583,,BUY,HOLD,downward,SELL,BUY,HOLD,0
PLPC,9/20/2024,HOLD,HOLD,0,120.31999969482422,14.745098,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BWFG,9/20/2024,SELL,SELL,0,29.700000762939453,10.067797,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
SNPS,9/20/2024,HOLD,HOLD,0,506.6499938964844,52.339874,,BUY,HOLD,downward,SELL,BUY,HOLD,0
LGL,9/20/2024,HOLD,HOLD,0,6.449999809265137,80.625,,BUY,HOLD,downward,SELL,BUY,HOLD,0
COLM,9/20/2024,SELL,SELL,0,82.23000336,22.10484,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WASH,9/20/2024,HOLD,HOLD,0,32.810001373291016,12.2425375,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BHB,9/20/2024,HOLD,HOLD,0,31.280000686645508,11.542436,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CBRG,9/20/2024,HOLD,HOLD,0,11.25,375,,BUY,HOLD,downward,SELL,BUY,HOLD,0
IBKR,9/20/2024,HOLD,HOLD,0,133.02000427246094,21.047468,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CSIQ,9/20/2024,HOLD,HOLD,0,14.050000190734863,29.270834,,BUY,HOLD,downward,SELL,BUY,HOLD,0
AMZN,9/20/2024,HOLD,HOLD,0,191.60000610351562,45.619053,,BUY,HOLD,downward,SELL,BUY,HOLD,0
AROW,9/20/2024,HOLD,HOLD,0,29.15999984741211,15.428572,,BUY,HOLD,downward,SELL,BUY,HOLD,0
GRDI,9/20/2024,HOLD,HOLD,0,0.8999999761581421,2.9999998,,BUY,HOLD,downward,SELL,BUY,HOLD,0
EGAN,9/20/2024,HOLD,HOLD,0,5.21999979,20.88,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SRPT,9/20/2024,HOLD,HOLD,0,127.20999908447266,169.61333,,BUY,HOLD,downward,SELL,BUY,HOLD,0
NVMI,9/20/2024,HOLD,HOLD,0,200.38999938964844,41.66112,,BUY,HOLD,downward,SELL,BUY,HOLD,0
PTGX,9/20/2024,HOLD,HOLD,0,47.33000183105469,17.400736,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CULL,9/20/2024,HOLD,HOLD,0,9.369999885559082,18.74,,BUY,HOLD,downward,SELL,BUY,HOLD,0
FUTU,9/20/2024,HOLD,HOLD,0,65.52999877929688,16.932817,,BUY,HOLD,downward,SELL,BUY,HOLD,0
HQI,9/20/2024,HOLD,HOLD,0,14.529999732971191,34.595238,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CRD-B,9/20/2024,HOLD,HOLD,0,11.430000305175781,25.400002,,BUY,HOLD,downward,SELL,BUY,HOLD,0
PECO,9/20/2024,SELL,SELL,0,38.369998931884766,78.30612,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
KACL,9/20/2024,SELL,SELL,0,12.199999809265137,244,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
NPPXF,9/20/2024,HOLD,HOLD,0,1.1399999856948853,11.4,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BAMGF,9/20/2024,SELL,SELL,0,12,4.901961,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
MAA-PI,9/20/2024,SELL,SELL,0,55.04999923706055,10.693474,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
CWCO,9/20/2024,SELL,SELL,0,25.65999984741211,13.505263,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
PTEN,9/20/2024,HOLD,HOLD,0,8.369999885559082,55.799995,,BUY,HOLD,downward,SELL,BUY,HOLD,0
ARTNB,9/20/2024,SELL,SELL,0,37,20.786518,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
REG,9/20/2024,SELL,SELL,0,71.58999633789062,34.41827,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LSTR,9/20/2024,SELL,SELL,0,179.58999633789062,29.34477,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
CRAI,9/20/2024,HOLD,HOLD,0,167.02999877929688,29.150087,,BUY,HOLD,downward,SELL,BUY,HOLD,0
ACGL,9/20/2024,SELL,SELL,0,113.23999786376953,7.9634314,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
VNORP,9/20/2024,SELL,SELL,0,70,108.695656,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
GBBK,9/20/2024,SELL,SELL,0,11.020000457763672,367.66666,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
OZK,9/20/2024,HOLD,HOLD,0,42.75999832,7.1029897,,BUY,HOLD,downward,SELL,BUY,HOLD,0
MNTK,9/20/2024,HOLD,HOLD,0,4.949999809265137,35.35714,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SONG,9/20/2024,SELL,SELL,0,0.3100000023841858,1.3867317e-05,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
ALRS,9/20/2024,HOLD,HOLD,0,22.059999465942383,61.277775,,BUY,HOLD,downward,SELL,BUY,HOLD,0
GMAB,9/20/2024,SELL,SELL,0,25.530000686645508,20.261906,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
NWFL,9/20/2024,SELL,SELL,0,28.139999389648438,17.263803,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
TETAA,9/20/2024,SELL,SELL,0,14.5,20.714287,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
GLDD,9/20/2024,HOLD,HOLD,0,10.449999809265137,16.076923,,BUY,HOLD,downward,SELL,BUY,HOLD,0
IBEX,9/20/2024,SELL,SELL,0,19.959999084472656,10.847825,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
EFSI,9/20/2024,SELL,SELL,0,33,11.18644,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
AEIS,9/20/2024,HOLD,HOLD,0,101.58999633789062,41.296745,,BUY,HOLD,downward,SELL,BUY,HOLD,0
EPR-PG,9/20/2024,HOLD,HOLD,0,22.979999542236328,15.178334,,BUY,HOLD,downward,SELL,BUY,HOLD,0
HFFG,9/20/2024,SELL,SELL,0,3.2699999809265137,40.875,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
CFNB,9/20/2024,HOLD,HOLD,0,20.93000030517578,5.9124293,,BUY,HOLD,downward,SELL,BUY,HOLD,0
OMAB,9/20/2024,HOLD,HOLD,0,72.37999725341797,13.378928,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SNPMF,9/20/2024,SELL,SELL,0,0.5600000023841858,8,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
FIZZ,9/20/2024,HOLD,HOLD,0,46.31999969482422,23.51269,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CELJF,9/20/2024,HOLD,HOLD,0,4.150000095367432,17.291668,,BUY,HOLD,downward,SELL,BUY,HOLD,0
HGBL,9/20/2024,HOLD,HOLD,0,1.7000000476837158,5.6666665,,BUY,HOLD,downward,SELL,BUY,HOLD,0
MEJHF,9/20/2024,SELL,SELL,0,22.670000076293945,18.136,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
MELI,9/20/2024,SELL,SELL,0,2103.75,76.388885,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
CNTHO,9/20/2024,SELL,SELL,0,46.400001525878906,0.62126774,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
TIPT,9/20/2024,HOLD,HOLD,0,19.559999465942383,26.432432,,BUY,HOLD,downward,SELL,BUY,HOLD,0
ROYMF,9/20/2024,HOLD,HOLD,0,4.5,64.28571,,BUY,HOLD,downward,SELL,BUY,HOLD,0
ALCO,9/20/2024,SELL,SELL,0,28.5,8.357771,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MCVT,9/20/2024,SELL,SELL,0,2.9000000953674316,72.50001,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
TRTN-PA,9/20/2024,HOLD,HOLD,0,25.809999465942383,3.2030282,,BUY,HOLD,downward,SELL,BUY,HOLD,0
PCSV,9/20/2024,HOLD,HOLD,0,0.25,6.25,,BUY,HOLD,downward,SELL,BUY,HOLD,0
HSII,9/20/2024,HOLD,HOLD,0,38.099998474121094,20.594593,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CAR,9/20/2024,HOLD,HOLD,0,85.90000153,4.2211304,,BUY,HOLD,downward,SELL,BUY,HOLD,0
GECC,9/20/2024,SELL,SELL,0,10.09000015258789,7.3649635,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
ARM,9/20/2024,HOLD,HOLD,0,138.89999389648438,347.24997,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SFM,9/20/2024,SELL,SELL,0,105.69999694824219,33.23899,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
BHFAP,9/20/2024,HOLD,HOLD,0,25.260000228881836,2.003331,,BUY,HOLD,downward,SELL,BUY,HOLD,0
NMPGY,9/16/2024,SELL,SELL,0,5,150,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
THNPF,9/20/2024,SELL,SELL,0,23.040000915527344,10.568808,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
MVLA,9/20/2024,HOLD,HOLD,0,0.013000000268220901,0.004482759,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SIMO,9/20/2024,SELL,SELL,0,54.970001220703125,23.39149,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
ADUS,9/20/2024,SELL,SELL,0,130.44000244140625,30.983374,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
HLBZF,9/20/2024,HOLD,HOLD,0,111.5,9.9199295,,BUY,HOLD,downward,SELL,BUY,HOLD,0
OCFC,9/20/2024,HOLD,HOLD,0,18.209999084472656,10.969879,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CMHF,9/20/2024,SELL,SELL,0,21,7.3943663,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
FUPEF,9/20/2024,SELL,SELL,0,32.959999084472656,13.344129,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
UEPEP,9/20/2024,HOLD,HOLD,0,77.5,15.187144,,BUY,HOLD,downward,SELL,BUY,HOLD,0
UHAL-B,9/20/2024,HOLD,HOLD,0,71.26000213623047,26.19853,,BUY,HOLD,downward,SELL,BUY,HOLD,0
ANYYY,9/20/2024,HOLD,HOLD,0,22.079999923706055,16.235294,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BWEN,9/20/2024,HOLD,HOLD,0,2.180000066757202,6.228572,,BUY,HOLD,downward,SELL,BUY,HOLD,0
TIVC,9/20/2024,SELL,SELL,0,0.27000001072883606,0.022759492,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
RAND,9/20/2024,SELL,SELL,0,16.579999923706055,3.9570642,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
JD,9/20/2024,HOLD,HOLD,0,28.549999237060547,10.196428,,BUY,HOLD,downward,SELL,BUY,HOLD,0
TTSH,9/20/2024,HOLD,HOLD,0,6.619999885559082,55.166668,,BUY,HOLD,downward,SELL,BUY,HOLD,0
GSM,9/20/2024,HOLD,HOLD,0,4.199999809265137,13.125,,BUY,HOLD,downward,SELL,BUY,HOLD,0
HNNA,9/20/2024,HOLD,HOLD,0,10.5,13.125,,BUY,HOLD,downward,SELL,BUY,HOLD,0
WLDN,9/20/2024,HOLD,HOLD,0,40.25999832,32.46774,,BUY,HOLD,downward,SELL,BUY,HOLD,0
VLGEA,9/20/2024,SELL,SELL,0,32.22999954223633,9.535502,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
IBOC,9/20/2024,HOLD,HOLD,0,61.560001373291016,9.485363,,BUY,HOLD,downward,SELL,BUY,HOLD,0
FCNCA,9/20/2024,HOLD,HOLD,0,1965.1800537109375,10.811951,,BUY,HOLD,downward,SELL,BUY,HOLD,0
FITBI,9/20/2024,SELL,SELL,0,26.110000610351562,7.4964113,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
FER,9/20/2024,HOLD,HOLD,0,42.369998931884766,37.495575,,BUY,HOLD,downward,SELL,BUY,HOLD,0
ZJYL,9/20/2024,HOLD,HOLD,0,4.079999923706055,204,,BUY,HOLD,downward,SELL,BUY,HOLD,0
TKPHF,9/20/2024,SELL,SELL,0,27.59000015258789,41.80303,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
AMSF,9/20/2024,SELL,SELL,0,47.90999984741211,16.131313,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
FNVT,9/20/2024,HOLD,HOLD,0,11.56000042,144.50002,,BUY,HOLD,downward,SELL,BUY,HOLD,0
NXPI,9/20/2024,HOLD,HOLD,0,231.8800048828125,21.691301,,BUY,HOLD,downward,SELL,BUY,HOLD,0
IAF,9/20/2024,HOLD,HOLD,0,4.599999904632568,32.857143,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SOWG,9/20/2024,HOLD,HOLD,0,12.460000038146973,15.772152,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CJRCF,9/20/2024,SELL,SELL,0,0.18000000715255737,18.000002,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LZ,9/20/2024,SELL,SELL,0,6.619999885559082,60.181816,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
GLAC,9/20/2024,HOLD,HOLD,0,10.430000305175781,115.888885,,BUY,HOLD,downward,SELL,BUY,HOLD,0
ICLR,9/20/2024,HOLD,HOLD,0,303.07000732421875,35.199768,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BCV-PA,9/20/2024,SELL,SELL,0,23.850000381469727,3.239169,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
TRS,9/20/2024,HOLD,HOLD,0,25.450000762939453,25.969389,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BSRR,9/20/2024,HOLD,HOLD,0,30.690000534057617,12.52653,,BUY,HOLD,downward,SELL,BUY,HOLD,0
AGFY,9/20/2024,SELL,SELL,0,0.2529999911785126,0.42166662,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
GAB-PH,9/20/2024,HOLD,HOLD,0,24.079999923706055,20.493618,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CHMI-PA,9/20/2024,HOLD,HOLD,0,24.209999084472656,43.938293,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CTBI,9/20/2024,HOLD,HOLD,0,49.220001220703125,11.393518,,BUY,HOLD,downward,SELL,BUY,HOLD,0
